trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
56,False,"{'a': 0.001, 'e': 0.9455391358903963}",20,12,7.2233451998327585,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.001, 'e': 0.9445940693665233}",20,0,-91.29482395104674,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
58,False,"{'a': 0.001, 'e': 0.9436499474367985}",20,10,-59.114963519008,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
59,False,"{'a': 0.001, 'e': 0.9427067691570997}",20,5,-39.38585285906398,"{0: 9, 1: 4, 2: 1, 3: 1, 4: 0}",1
60,False,"{'a': 0.001, 'e': 0.9417645335842487}",20,0,-90.40540083040291,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
61,False,"{'a': 0.001, 'e': 0.9408232397760097}",20,0,-49.2751368292048,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
62,False,"{'a': 0.001, 'e': 0.9398828867910889}",20,0,-85.13208864677623,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
63,False,"{'a': 0.001, 'e': 0.9389434736891332}",20,0,-22.740297349997434,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
64,False,"{'a': 0.001, 'e': 0.9380049995307295}",25,0,2.71087024758903,"{0: 20, 1: 5, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.001, 'e': 0.9370674633774034}",20,0,-54.79420033265882,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
66,False,"{'a': 0.001, 'e': 0.9361308642916188}",20,7,-41.277162111567165,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
67,False,"{'a': 0.001, 'e': 0.9351952013367766}",20,0,-67.48956366424721,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
68,False,"{'a': 0.001, 'e': 0.9342604735772135}",20,0,-81.2315714731294,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",1
69,False,"{'a': 0.001, 'e': 0.933326680078202}",25,10,0.6901874004968511,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
70,False,"{'a': 0.001, 'e': 0.9323938199059483}",20,4,-47.60242157360773,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 0}",1
71,False,"{'a': 0.001, 'e': 0.9314618921275921}",20,0,-62.327642162460975,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
72,False,"{'a': 0.001, 'e': 0.9305308958112057}",20,0,-80.45220115616198,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
73,False,"{'a': 0.001, 'e': 0.9296008300257927}",20,9,-45.96551433493662,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
74,False,"{'a': 0.001, 'e': 0.9286716938412872}",25,0,-103.35878544998606,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 0}",0
75,False,"{'a': 0.001, 'e': 0.9277434863285529}",20,5,-53.48510992493611,"{0: 8, 1: 0, 2: 7, 3: 0, 4: 0}",1
76,False,"{'a': 0.001, 'e': 0.9268162065593822}",20,0,-110.5019796394018,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
77,False,"{'a': 0.001, 'e': 0.9258898536064953}",25,7,-27.076364114780308,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
78,False,"{'a': 0.001, 'e': 0.9249644265435393}",25,0,-57.30775989539256,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
79,False,"{'a': 0.001, 'e': 0.9240399244450868}",20,9,-2.3363805162673845,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
80,False,"{'a': 0.001, 'e': 0.9231163463866358}",20,0,-55.40159554622293,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
81,False,"{'a': 0.001, 'e': 0.922193691444608}",20,0,-84.23620979103501,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
82,False,"{'a': 0.001, 'e': 0.9212719586963487}",20,0,-64.73552121158102,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
83,False,"{'a': 0.001, 'e': 0.9203511472201247}",20,0,-85.89681021234897,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
84,False,"{'a': 0.001, 'e': 0.9194312560951247}",20,2,-131.26009358265352,"{0: 8, 1: 4, 2: 4, 3: 0, 4: 2}",1
85,False,"{'a': 0.001, 'e': 0.9185122844014574}",20,0,-82.24353885496726,"{0: 10, 1: 0, 2: 10, 3: 0, 4: 0}",0
86,False,"{'a': 0.001, 'e': 0.9175942312201509}",20,0,-95.05256557949457,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
87,False,"{'a': 0.001, 'e': 0.9166770956331523}",20,8,-14.027977032638223,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
88,False,"{'a': 0.001, 'e': 0.9157608767233256}",25,0,-147.98839933707953,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
89,False,"{'a': 0.001, 'e': 0.914845573574452}",20,0,-116.37573774874227,"{0: 8, 1: 6, 2: 4, 3: 1, 4: 1}",0
90,False,"{'a': 0.001, 'e': 0.9139311852712282}",25,0,-116.36803958341028,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
91,False,"{'a': 0.001, 'e': 0.9130177108992658}",20,13,11.49741881548882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.001, 'e': 0.9121051495450904}",20,3,-146.76702447951737,"{0: 10, 1: 0, 2: 2, 3: 3, 4: 2}",1
93,False,"{'a': 0.001, 'e': 0.9111935002961405}",25,0,-64.27749916008783,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
94,False,"{'a': 0.001, 'e': 0.910282762240767}",20,0,-107.32940724534703,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
95,False,"{'a': 0.001, 'e': 0.9093729344682314}",25,0,-62.05337794892401,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
96,False,"{'a': 0.001, 'e': 0.9084640160687062}",25,0,-69.52557367277255,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
97,False,"{'a': 0.001, 'e': 0.9075560061332727}",20,0,-23.69016839181555,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
98,False,"{'a': 0.001, 'e': 0.9066489037539209}",20,0,-37.35518484560153,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",1
99,False,"{'a': 0.001, 'e': 0.9057427080235485}",20,0,-138.21596909790802,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
100,False,"{'a': 0.001, 'e': 0.9048374180359595}",20,0,-19.626087443342033,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
101,False,"{'a': 0.001, 'e': 0.9039330328858641}",20,8,-60.64557198404149,"{0: 6, 1: 0, 2: 5, 3: 1, 4: 0}",1
102,False,"{'a': 0.001, 'e': 0.9030295516688768}",20,0,-63.72021775479615,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
103,False,"{'a': 0.001, 'e': 0.9021269734815165}",25,4,-35.85307904917927,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 0}",1
104,False,"{'a': 0.001, 'e': 0.9012252974212047}",25,0,-118.96094225364804,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
105,False,"{'a': 0.001, 'e': 0.9003245225862656}",25,0,-87.07151798205068,"{0: 12, 1: 7, 2: 6, 3: 0, 4: 0}",0
106,False,"{'a': 0.001, 'e': 0.899424648075924}",20,0,-46.00494448384224,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
107,False,"{'a': 0.001, 'e': 0.8985256729903055}",20,0,-114.09067675604537,"{0: 8, 1: 8, 2: 2, 3: 1, 4: 1}",0
108,False,"{'a': 0.001, 'e': 0.8976275964304349}",20,0,-135.1274020242307,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
109,False,"{'a': 0.001, 'e': 0.8967304174982355}",20,0,-35.877737371849214,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
110,False,"{'a': 0.001, 'e': 0.8958341352965282}",20,8,-78.40772608261639,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
111,False,"{'a': 0.001, 'e': 0.894938748929031}",25,0,-113.82841965411336,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
112,False,"{'a': 0.001, 'e': 0.8940442575003572}",20,0,-51.5206072276235,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
113,False,"{'a': 0.001, 'e': 0.8931506601160155}",20,0,-23.7876492999644,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
114,False,"{'a': 0.001, 'e': 0.8922579558824083}",25,0,-135.40437600416507,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
115,False,"{'a': 0.001, 'e': 0.8913661439068313}",20,0,-120.07280438398277,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
116,False,"{'a': 0.001, 'e': 0.8904752232974726}",20,0,-81.12730085006577,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
117,False,"{'a': 0.001, 'e': 0.8895851931634113}",20,0,-86.43487834535856,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
118,False,"{'a': 0.001, 'e': 0.8886960526146174}",20,1,-84.92999628609587,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 1}",1
119,False,"{'a': 0.001, 'e': 0.8878078007619501}",25,6,16.39844924023916,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
120,False,"{'a': 0.001, 'e': 0.8869204367171575}",25,11,-92.68971992227681,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
121,False,"{'a': 0.001, 'e': 0.8860339595928756}",20,0,-104.34352961120925,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
122,False,"{'a': 0.001, 'e': 0.8851483685026271}",20,0,-70.13238121747479,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
123,False,"{'a': 0.001, 'e': 0.8842636625608209}",20,6,-129.1871887465664,"{0: 7, 1: 2, 2: 1, 3: 2, 4: 2}",1
124,False,"{'a': 0.001, 'e': 0.8833798408827509}",25,0,-159.973420511363,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
125,False,"{'a': 0.001, 'e': 0.8824969025845955}",20,0,-103.11372556958531,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
126,False,"{'a': 0.001, 'e': 0.8816148467834161}",20,0,-44.17757809600741,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
127,False,"{'a': 0.001, 'e': 0.880733672597157}",20,3,-14.396147075383343,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
128,False,"{'a': 0.001, 'e': 0.8798533791446438}",20,0,-22.104047438781276,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
129,False,"{'a': 0.001, 'e': 0.8789739655455832}",20,0,-121.3270937314272,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
130,False,"{'a': 0.001, 'e': 0.8780954309205613}",20,0,-19.115314208347883,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
131,False,"{'a': 0.001, 'e': 0.8772177743910435}",25,0,-154.47751471152193,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
132,False,"{'a': 0.001, 'e': 0.8763409950793732}",20,0,-21.194398413258252,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
133,False,"{'a': 0.001, 'e': 0.8754650921087711}",20,0,-90.91253384288362,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
134,False,"{'a': 0.001, 'e': 0.874590064603334}",25,0,-91.04572235930013,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
135,False,"{'a': 0.001, 'e': 0.8737159116880344}",25,10,-45.53875069413804,"{0: 8, 1: 2, 2: 5, 3: 0, 4: 0}",1
136,False,"{'a': 0.001, 'e': 0.8728426324887193}",20,6,-123.24222332080967,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 2}",1
137,False,"{'a': 0.001, 'e': 0.8719702261321094}",20,0,-1.405747956725519,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
138,False,"{'a': 0.001, 'e': 0.8710986917457983}",20,0,-44.078811832889706,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
139,False,"{'a': 0.001, 'e': 0.8702280284582515}",20,12,-8.53939183605549,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
140,False,"{'a': 0.001, 'e': 0.8693582353988059}",20,0,-148.15315110094986,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
141,False,"{'a': 0.001, 'e': 0.8684893116976679}",25,0,-125.27530569375864,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
142,False,"{'a': 0.001, 'e': 0.867621256485914}",25,0,-93.96540251604824,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
143,False,"{'a': 0.001, 'e': 0.8667540688954889}",20,5,-28.128378028375053,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
144,False,"{'a': 0.001, 'e': 0.865887748059205}",20,0,-37.58520993692643,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
145,False,"{'a': 0.001, 'e': 0.8650222931107413}",25,13,-7.747516075988402,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.001, 'e': 0.8641577031846428}",20,0,-71.99659176501524,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
147,False,"{'a': 0.001, 'e': 0.8632939774163194}",20,0,-33.73989904548203,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
148,False,"{'a': 0.001, 'e': 0.8624311149420455}",20,0,-61.517069494541126,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
149,False,"{'a': 0.001, 'e': 0.8615691148989583}",20,3,23.373024902479003,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.001, 'e': 0.8607079764250578}",25,0,-166.1747375977099,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
151,False,"{'a': 0.001, 'e': 0.8598476986592055}",20,0,-16.040935865253346,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
152,False,"{'a': 0.001, 'e': 0.8589882807411234}",20,0,-63.589383663011475,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
153,False,"{'a': 0.001, 'e': 0.8581297218113938}",20,0,-151.45495119788492,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
154,False,"{'a': 0.001, 'e': 0.8572720210114575}",20,7,14.52877852250527,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.001, 'e': 0.8564151774836135}",20,0,-59.67648892732713,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
156,False,"{'a': 0.001, 'e': 0.8555591903710185}",20,0,2.7523385103652056,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
157,False,"{'a': 0.001, 'e': 0.8547040588176851}",20,0,-92.68458453541864,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
158,False,"{'a': 0.001, 'e': 0.8538497819684817}",20,7,-8.05643089286431,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
159,False,"{'a': 0.001, 'e': 0.8529963589691315}",20,0,-55.57534155850774,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
160,False,"{'a': 0.001, 'e': 0.8521437889662113}",25,0,-115.03777837322173,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
161,False,"{'a': 0.001, 'e': 0.8512920711071511}",20,6,-57.416208505686626,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
162,False,"{'a': 0.001, 'e': 0.850441204540233}",20,1,-9.624267563495627,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
163,False,"{'a': 0.001, 'e': 0.8495911884145902}",20,11,-14.42121315565799,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
164,False,"{'a': 0.001, 'e': 0.8487420218802068}",25,0,-53.438598219149306,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
165,False,"{'a': 0.001, 'e': 0.8478937040879159}",20,16,8.569474958029721,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.001, 'e': 0.8470462341893996}",20,0,-97.13109590873317,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
167,False,"{'a': 0.001, 'e': 0.8461996113371882}",20,0,-140.804208787402,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
168,False,"{'a': 0.001, 'e': 0.8453538346846587}",20,0,-148.3464146216017,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
169,False,"{'a': 0.001, 'e': 0.8445089033860343}",20,0,-99.48846626620247,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
170,False,"{'a': 0.001, 'e': 0.8436648165963837}",25,8,-27.269901361922017,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
171,False,"{'a': 0.001, 'e': 0.8428215734716199}",25,0,-95.1793782559638,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
172,False,"{'a': 0.001, 'e': 0.8419791731684999}",25,0,-160.28682940709723,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
173,False,"{'a': 0.001, 'e': 0.8411376148446232}",25,0,-114.85841703085228,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
174,False,"{'a': 0.001, 'e': 0.8402968976584314}",25,0,-82.58885143392216,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
175,False,"{'a': 0.001, 'e': 0.8394570207692074}",25,0,-81.42938309967845,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
176,False,"{'a': 0.001, 'e': 0.838617983337074}",20,0,-47.146883922968385,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
177,False,"{'a': 0.001, 'e': 0.8377797845229938}",25,0,-40.91709960042374,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
178,False,"{'a': 0.001, 'e': 0.8369424234887681}",25,0,-177.29869799968074,"{0: 14, 1: 1, 2: 5, 3: 3, 4: 2}",0
179,False,"{'a': 0.001, 'e': 0.8361058993970355}",20,8,-85.24122478978475,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
180,False,"{'a': 0.001, 'e': 0.835270211411272}",25,13,-39.574512425985034,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
181,False,"{'a': 0.001, 'e': 0.8344353586957896}",20,0,-14.158210950692308,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
182,False,"{'a': 0.001, 'e': 0.8336013404157353}",20,9,-5.166032613561385,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
183,False,"{'a': 0.001, 'e': 0.832768155737091}",25,1,-77.18839231163084,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 0}",1
